실거래일자,거래유형,상세내용,종목명,수량,단가,거래금액,정산금액,잔고,예수금잔액,수수료,세금,거래일자
2025.10.22,매수,외화증권매수,SPDR 금 미니셰어즈 ETF,17,85,1450,1450,0,0,0,0,2025.10.22
2025.10.22,매수,외화증권매수,샤오펑 ADR,19,21,400,400,-199,0,0,0,2025.10.22
2025.10.22,매수,외화증권매수,샤오펑 ADR,20,21,421,421,-179,0,0,0,2025.10.22
2025.10.22,매수,외화증권매수,샤오펑 ADR,56,21,1186,1186,-123,0,0,0,2025.10.22
2025.10.22,매수,외화증권매수,샤오펑 ADR,123,21,2591,2591,0,0,0,0,2025.10.22
2025.10.22,매수,외화증권매수,샤오펑 ADR,180,21,3810,3810,180,0,0,0,2025.10.22
2025.10.22,환전,통합증거금결제금생성(외화),,0,0,697366,486,0,66754,0,0,2025.10.22
2025.10.23,매도,외화증권매도,디렉시온 팔란티어 2배 ETF,40,99,3975,3975,0,0,0,0,2025.10.23
2025.10.23,매도,외화증권매도,디렉시온 메타 2배 ETF,85,41,3547,3547,85,0,0,0,2025.10.23
2025.10.23,매도,외화증권매도,디렉시온 알파벳 A 2배 ETF,50,68,3442,3442,50,0,0,0,2025.10.23
2025.10.23,매도,외화증권매도,디렉시온 마이크로소프트 2배 ETF,70,51,3606,3606,70,0,0,0,2025.10.23
2025.10.23,매도,외화증권매도,미국 국채 3개월물 ETF,13,49,649,649,-13,0,0,0,2025.10.23
2025.10.23,매도,외화증권매도,TSMC(타이완반도체제조),3,294,882,882,12,0,0,0,2025.10.23
2025.10.23,매수,외화증권매수,알파벳 Class A,1,255,255,255,1,0,0,0,2025.10.23
2025.10.23,매수,외화증권매수,알파벳 Class A,1,255,255,255,2,0,0,0,2025.10.23
2025.10.23,매수,외화증권매수,알파벳 Class A,2,255,511,511,4,0,0,0,2025.10.23
2025.10.23,매수,외화증권매수,알파벳 Class A,11,255,2813,2813,15,0,0,0,2025.10.23
2025.10.23,매수,외화증권매수,디렉시온 타이완반도체 2배 ETF,17,51,871,871,70,0,0,0,2025.10.23
2025.10.23,매수,외화증권매수,메타,5,731,3658,3658,5,0,0,0,2025.10.23
2025.10.23,매수,외화증권매수,마이크로소프트,7,517,3619,3619,7,0,0,0,2025.10.23
2025.10.23,매수,외화증권매수,미국 국채 3개월물 ETF,63,49,3147,3147,50,0,0,0,2025.10.23
2025.10.23,매수,외화증권매수,SPDR 금 미니셰어즈 ETF,2,81,163,163,2,0,0,0,2025.10.23
2025.10.23,매수,외화증권매수,SPDR 금 미니셰어즈 ETF,10,81,813,813,12,0,0,0,2025.10.23
2025.10.23,환전,통합증거금결제금생성(외화),,0,0,9878,6,0,56876,0,0,2025.10.23
2025.10.24,매도,외화증권매도,센트러스 에너지,5,315,1577,1577,10,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,디렉시온 팔란티어 2배 ETF,10,91,916,916,-10,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,디렉시온 팔란티어 2배 ETF,10,92,920,920,-20,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,디렉시온 팔란티어 2배 ETF,15,91,1373,1373,-35,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,디렉시온 팔란티어 2배 ETF,19,89,1704,1704,-54,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,디렉시온 팔란티어 2배 ETF,40,92,3686,3686,-94,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,디렉시온 타이완반도체 2배 ETF,20,49,991,991,50,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,디렉시온 타이완반도체 2배 ETF,50,49,2467,2467,0,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,디렉시온 메타 2배 ETF,9,41,375,375,76,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,디렉시온 메타 2배 ETF,76,41,3168,3168,0,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,디렉시온 알파벳 A 2배 ETF,50,67,3367,3367,0,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,디렉시온 마이크로소프트 2배 ETF,70,52,3687,3687,0,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,EQT,56,53,3015,3015,0,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,MP 머터리얼즈,20,67,1357,1357,50,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,미국 국채 3개월물 ETF,126,49,6294,6294,-76,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,미국 국채 3개월물 ETF,150,49,7492,7492,-226,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,서브 로보틱스,30,12,382,382,200,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,서브 로보틱스,80,12,1036,1036,120,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,테슬라,4,441,1766,1766,10,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,SPDR 금 미니셰어즈 ETF,12,79,955,955,0,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,샤오펑 ADR,60,21,1285,1285,120,0,0,0,2025.10.24
2025.10.24,매도,외화증권매도,샤오펑 ADR,120,21,2564,2564,0,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,알파벳 Class A,5,251,1259,1259,20,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,알파벳 Class A,5,252,1260,1260,25,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,알파벳 Class A,5,255,1277,1277,30,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,브로드컴,2,340,680,680,20,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,센트러스 에너지,3,313,941,941,13,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,디렉시온 팔란티어 2배 ETF,15,91,1372,1372,-79,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,디렉시온 팔란티어 2배 ETF,19,92,1750,1750,-60,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,디렉시온 팔란티어 2배 ETF,20,90,1818,1818,-40,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,디렉시온 팔란티어 2배 ETF,20,91,1828,1828,-20,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,디렉시온 팔란티어 2배 ETF,20,91,1832,1832,0,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,디렉시온 엔비디아 2배 ETF,19,120,2298,2298,250,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,EQT,58,53,3125,3125,58,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,메타,2,733,1466,1466,7,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,메타,3,730,2192,2192,10,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,MP 머터리얼즈,10,69,697,697,60,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,마이크로소프트,8,522,4180,4180,15,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,팔란티어 테크놀로지스,20,175,3503,3503,60,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,미국 국채 3개월물 ETF,226,49,11290,11290,0,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,서브 로보틱스,14,12,181,181,134,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,TSMC(타이완반도체제조),2,291,583,583,14,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,TSMC(타이완반도체제조),5,288,1443,1443,19,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,TSMC(타이완반도체제조),6,289,1738,1738,25,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,테슬라,2,423,846,846,12,0,0,0,2025.10.24
2025.10.24,매수,외화증권매수,샤오펑 ADR,131,21,2798,2798,131,0,0,0,2025.10.24
2025.10.28,매도,외화증권매도,알리바바 그룹 홀딩 ADR,15,173,2605,2605,15,0,0,0,2025.10.28
2025.10.28,매도,외화증권매도,알파벳 Class A,15,255,3836,3836,15,0,0,0,2025.10.28
2025.10.28,매도,외화증권매도,브로드컴,10,353,3536,3536,10,0,0,0,2025.10.28
2025.10.28,매도,외화증권매도,메타,5,739,3697,3697,5,0,0,0,2025.10.28
2025.10.28,매도,외화증권매도,마이크로소프트,7,523,3663,3663,8,0,0,0,2025.10.28
2025.10.28,매도,외화증권매도,팔란티어 테크놀로지스,20,182,3659,3659,40,0,0,0,2025.10.28
2025.10.28,매도,외화증권매도,TSMC(타이완반도체제조),10,294,2942,2942,15,0,0,0,2025.10.28
2025.10.28,매도,외화증권매도,테슬라,4,446,1786,1786,8,0,0,0,2025.10.28
2025.10.28,매수,외화증권매수,디렉시온 테슬라 2배 ETF,87,20,1810,1810,87,0,0,0,2025.10.28
2025.10.28,매수,외화증권매수,디렉시온 팔란티어 2배 ETF,36,100,3617,3617,36,0,0,0,2025.10.28
2025.10.28,매수,외화증권매수,디렉시온 타이완반도체 2배 ETF,58,51,2958,2958,58,0,0,0,2025.10.28
2025.10.28,매수,외화증권매수,디렉시온 브로드컴 2배 ETF,61,58,3592,3592,61,0,0,0,2025.10.28
2025.10.28,매수,외화증권매수,디렉시온 메타 2배 ETF,87,42,3716,3716,87,0,0,0,2025.10.28
2025.10.28,매수,외화증권매수,디렉시온 알파벳 A 2배 ETF,55,69,3808,3808,55,0,0,0,2025.10.28
2025.10.28,매수,외화증권매수,디렉시온 마이크로소프트 2배 ETF,69,52,3652,3652,69,0,0,0,2025.10.28
2025.10.28,매수,외화증권매수,그래닛셰어즈 알리바바 데일리 1.75배 ETF,50,52,2623,2623,50,0,0,0,2025.10.28
2025.10.28,환전,통합증거금결제금생성(외화),,0,0,47229,32,0,9647,0,0,2025.10.28
2025.10.29,매도,외화증권매도,알파벳 Class A,3,266,798,798,12,0,0,0,2025.10.29
2025.10.29,매도,외화증권매도,디렉시온 테슬라 2배 ETF,87,20,1740,1740,0,0,0,0,2025.10.29
2025.10.29,매도,외화증권매도,디렉시온 팔란티어 2배 ETF,16,108,1735,1735,20,0,0,0,2025.10.29
2025.10.29,매도,외화증권매도,디렉시온 팔란티어 2배 ETF,20,109,2181,2181,0,0,0,0,2025.10.29
2025.10.29,매도,외화증권매도,디렉시온 타이완반도체 2배 ETF,58,52,3053,3053,0,0,0,0,2025.10.29
2025.10.29,매도,외화증권매도,디렉시온 브로드컴 2배 ETF,61,61,3746,3746,0,0,0,0,2025.10.29
2025.10.29,매도,외화증권매도,디렉시온 메타 2배 ETF,27,43,1186,1186,60,0,0,0,2025.10.29
2025.10.29,매도,외화증권매도,디렉시온 알파벳 A 2배 ETF,55,74,4081,4081,0,0,0,0,2025.10.29
2025.10.29,매도,외화증권매도,디렉시온 마이크로소프트 2배 ETF,69,54,3741,3741,0,0,0,0,2025.10.29
2025.10.29,매도,외화증권매도,EQT,58,53,3103,3103,0,0,0,0,2025.10.29
2025.10.29,매도,외화증권매도,그래닛셰어즈 알리바바 데일리 1.75배 ETF,50,56,2804,2804,0,0,0,0,2025.10.29
2025.10.29,매도,외화증권매도,마이크로소프트,5,533,2665,2665,3,0,0,0,2025.10.29
2025.10.29,매도,외화증권매도,서브 로보틱스,34,14,481,481,100,0,0,0,2025.10.29
2025.10.29,매도,외화증권매도,서브 로보틱스,100,14,1416,1416,0,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,알리바바 그룹 홀딩 ADR,1,179,179,179,16,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,알리바바 그룹 홀딩 ADR,19,179,3418,3418,35,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,알파벳 Class A,3,265,795,795,15,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,알파벳 Class A,15,265,3975,3975,30,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,브로드컴,5,362,1810,1810,15,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,브로드컴,5,362,1811,1811,20,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,센트러스 에너지,1,363,363,363,14,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,디렉시온 마이크로소프트 2배 ETF,49,54,2680,2680,49,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,메타,1,753,753,753,6,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,메타,2,750,1500,1500,8,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,MP 머터리얼즈,5,65,329,329,65,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,MP 머터리얼즈,10,66,663,663,75,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,마이크로소프트,7,530,3711,3711,10,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,팔란티어 테크놀로지스,1,190,190,190,41,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,팔란티어 테크놀로지스,9,190,1713,1713,50,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,팔란티어 테크놀로지스,10,190,1909,1909,60,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,TSMC(타이완반도체제조),15,299,4493,4493,30,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,테슬라,1,443,443,443,9,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,테슬라,1,444,444,444,10,0,0,0,2025.10.29
2025.10.29,매수,외화증권매수,샤오펑 ADR,69,22,1521,1521,200,0,0,0,2025.10.29
2025.10.30,매도,외화증권매도,디렉시온 엔비디아 2배 ETF,50,153,7664,7664,200,0,0,0,2025.10.30
2025.10.30,매도,외화증권매도,메타,4,754,3018,3018,4,0,0,0,2025.10.30
2025.10.30,매도,외화증권매도,마이크로소프트,5,544,2723,2723,5,0,0,0,2025.10.30
2025.10.30,매도,외화증권매도,테슬라,2,461,922,922,8,0,0,0,2025.10.30
2025.10.30,매수,외화증권매수,센트러스 에너지,1,376,376,376,15,0,0,0,2025.10.30
2025.10.30,매수,외화증권매수,센트러스 에너지,3,367,1102,1102,18,0,0,0,2025.10.30
2025.10.30,매수,외화증권매수,디렉시온 메타 2배 ETF,69,44,3067,3067,129,0,0,0,2025.10.30
2025.10.30,매수,외화증권매수,디렉시온 마이크로소프트 2배 ETF,1,56,56,56,50,0,0,0,2025.10.30
2025.10.30,매수,외화증권매수,디렉시온 마이크로소프트 2배 ETF,47,57,2683,2683,97,0,0,0,2025.10.30
2025.10.30,매수,외화증권매수,MP 머터리얼즈,2,67,134,134,77,0,0,0,2025.10.30
2025.10.30,매수,외화증권매수,MP 머터리얼즈,5,67,336,336,82,0,0,0,2025.10.30
2025.10.30,매수,외화증권매수,MP 머터리얼즈,38,65,2477,2477,120,0,0,0,2025.10.30
2025.10.30,매수,외화증권매수,엔비디아,20,203,4074,4074,20,0,0,0,2025.10.30
2025.11.03,입금,외화배당금입금,제이피모간체이스,0,0,15,15,0,0,0,0,2025.11.03
2025.11.03,매도,외화증권매도,스포티파이 테크놀러지,1,659,659,659,4,0,0,0,2025.11.03
2025.11.03,매도,외화증권매도,알파벳 Class A,4,294,1179,1179,35,0,0,0,2025.11.03
2025.11.03,매도,외화증권매도,디렉시온 메타 2배 ETF,40,34,1396,1396,278,0,0,0,2025.11.03
2025.11.03,매도,외화증권매도,디렉시온 메타 2배 ETF,50,34,1744,1744,228,0,0,0,2025.11.03
2025.11.03,매도,외화증권매도,디렉시온 엔비디아 2배 ETF,10,154,1542,1542,190,0,0,0,2025.11.03
2025.11.03,매도,외화증권매도,디렉시온 엔비디아 2배 ETF,10,156,1564,1564,180,0,0,0,2025.11.03
2025.11.03,매도,외화증권매도,디렉시온 마이크로소프트 2배 ETF,10,53,530,530,200,0,0,0,2025.11.03
2025.11.03,매도,외화증권매도,테슬라,1,457,457,457,7,0,0,0,2025.11.03
2025.11.03,매도,외화증권매도,테슬라,3,457,1373,1373,4,0,0,0,2025.11.03
2025.11.03,매수,외화증권매수,알파벳 Class A,5,283,1419,1419,40,0,0,0,2025.11.03
2025.11.03,매수,외화증권매수,센트러스 에너지,2,390,780,780,20,0,0,0,2025.11.03
2025.11.03,매수,외화증권매수,디렉시온 메타 2배 ETF,32,36,1152,1152,260,0,0,0,2025.11.03
2025.11.03,매수,외화증권매수,디렉시온 메타 2배 ETF,40,35,1435,1435,300,0,0,0,2025.11.03
2025.11.03,매수,외화증권매수,디렉시온 메타 2배 ETF,50,33,1650,1650,350,0,0,0,2025.11.03
2025.11.03,매수,외화증권매수,디렉시온 메타 2배 ETF,50,36,1801,1801,400,0,0,0,2025.11.03
2025.11.03,매수,외화증권매수,팔란티어 테크놀로지스,10,197,1970,1970,60,0,0,0,2025.11.03
2025.11.04,매도,외화증권매도,스포티파이 테크놀러지,4,663,2653,2653,0,0,0,0,2025.11.04
2025.11.04,매도,외화증권매도,엔비디아,20,206,4135,4135,0,0,0,0,2025.11.04
2025.11.04,매도,외화증권매도,테슬라,4,444,1778,1778,0,0,0,0,2025.11.04
2025.11.04,매수,외화증권매수,아이렌,12,60,725,725,12,0,0,0,2025.11.04
2025.11.04,매수,외화증권매수,알파벳 Class A,10,284,2846,2846,50,0,0,0,2025.11.04
2025.11.04,매수,외화증권매수,앱러빈,1,623,623,623,1,0,0,0,2025.11.04
2025.11.04,매수,외화증권매수,오라클,3,261,785,785,3,0,0,0,2025.11.04
2025.11.04,매수,외화증권매수,팔란티어 테크놀로지스,9,199,1792,1792,69,0,0,0,2025.11.04
2025.11.04,매수,외화증권매수,레딧,3,214,642,642,3,0,0,0,2025.11.04
2025.11.04,매수,외화증권매수,로빈후드,5,141,709,709,5,0,0,0,2025.11.04
2025.11.04,매수,외화증권매수,버티브 홀딩스,3,198,596,596,3,0,0,0,2025.11.04
2025.11.05,매도,외화증권매도,디렉시온 메타 2배 ETF,3,31,93,93,397,0,0,0,2025.11.05
2025.11.05,매도,외화증권매도,디렉시온 메타 2배 ETF,5,32,163,163,392,0,0,0,2025.11.05
2025.11.05,매도,외화증권매도,디렉시온 메타 2배 ETF,35,32,1138,1138,357,0,0,0,2025.11.05
2025.11.05,매도,외화증권매도,디렉시온 메타 2배 ETF,40,33,1320,1320,317,0,0,0,2025.11.05
2025.11.05,매도,외화증권매도,디렉시온 메타 2배 ETF,60,33,1983,1983,257,0,0,0,2025.11.05
2025.11.05,매도,외화증권매도,디렉시온 메타 2배 ETF,77,31,2403,2403,180,0,0,0,2025.11.05
2025.11.05,매도,외화증권매도,디렉시온 마이크로소프트 2배 ETF,5,51,256,256,195,0,0,0,2025.11.05
2025.11.05,매도,외화증권매도,디렉시온 마이크로소프트 2배 ETF,10,51,512,512,185,0,0,0,2025.11.05
2025.11.05,매도,외화증권매도,디렉시온 마이크로소프트 2배 ETF,15,51,768,768,170,0,0,0,2025.11.05
2025.11.05,매도,외화증권매도,디렉시온 마이크로소프트 2배 ETF,40,51,2079,2079,130,0,0,0,2025.11.05
2025.11.05,매도,외화증권매도,팔란티어 테크놀로지스,3,208,625,625,66,0,0,0,2025.11.05
2025.11.05,매도,외화증권매도,샤오펑 ADR,20,23,470,470,180,0,0,0,2025.11.05
2025.11.05,매수,외화증권매수,이튼,1,388,388,388,11,0,0,0,2025.11.05
2025.11.05,매수,외화증권매수,이튼,4,384,1536,1536,15,0,0,0,2025.11.05
2025.11.05,매수,외화증권매수,스포티파이 테크놀러지,4,657,2628,2628,4,0,0,0,2025.11.05
2025.11.05,매수,외화증권매수,알리바바 그룹 홀딩 ADR,2,167,335,335,32,0,0,0,2025.11.05
2025.11.05,매수,외화증권매수,센트러스 에너지,1,333,333,333,21,0,0,0,2025.11.05
2025.11.05,매수,외화증권매수,센트러스 에너지,1,334,334,334,22,0,0,0,2025.11.05
2025.11.05,매수,외화증권매수,센트러스 에너지,1,335,335,335,23,0,0,0,2025.11.05
2025.11.05,매수,외화증권매수,센트러스 에너지,2,334,668,668,25,0,0,0,2025.11.05
2025.11.05,매수,외화증권매수,MP 머터리얼즈,24,56,1367,1367,124,0,0,0,2025.11.05
2025.11.05,매수,외화증권매수,MP 머터리얼즈,25,56,1423,1423,149,0,0,0,2025.11.05
2025.11.05,매수,외화증권매수,팔란티어 테크놀로지스,1,202,202,202,67,0,0,0,2025.11.05
2025.11.05,매수,외화증권매수,TSMC(타이완반도체제조),3,303,909,909,23,0,0,0,2025.11.05
2025.11.05,매수,외화증권매수,TSMC(타이완반도체제조),5,301,1506,1506,28,0,0,0,2025.11.05
2025.11.06,매도,외화증권매도,아이렌,12,64,777,777,0,0,0,0,2025.11.06
2025.11.06,매도,외화증권매도,스포티파이 테크놀러지,1,625,625,625,3,0,0,0,2025.11.06
2025.11.06,매도,외화증권매도,스포티파이 테크놀러지,4,675,2701,2701,-1,0,0,0,2025.11.06
2025.11.06,매도,외화증권매도,알리바바 그룹 홀딩 ADR,7,162,1138,1138,25,0,0,0,2025.11.06
2025.11.06,매도,외화증권매도,알파벳 Class A,10,278,2781,2781,40,0,0,0,2025.11.06
2025.11.06,매도,외화증권매도,알파벳 Class A,10,278,2785,2785,30,0,0,0,2025.11.06
2025.11.06,매도,외화증권매도,앱러빈,1,624,624,624,0,0,0,0,2025.11.06
2025.11.06,매도,외화증권매도,브로드컴,3,356,1069,1069,12,0,0,0,2025.11.06
2025.11.06,매도,외화증권매도,센트러스 에너지,5,314,1572,1572,20,0,0,0,2025.11.06
2025.11.06,매도,외화증권매도,디렉시온 팔란티어 2배 ETF,30,108,3248,3248,-30,0,0,0,2025.11.06
2025.11.06,매도,외화증권매도,디렉시온 팔란티어 2배 ETF,40,104,4164,4164,-70,0,0,0,2025.11.06
2025.11.06,매도,외화증권매도,디렉시온 엔비디아 2배 ETF,10,151,1512,1512,170,0,0,0,2025.11.06
2025.11.06,매도,외화증권매도,디렉시온 엔비디아 2배 ETF,30,151,4544,4544,140,0,0,0,2025.11.06
2025.11.06,매도,외화증권매도,디렉시온 엔비디아 2배 ETF,40,151,6045,6045,100,0,0,0,2025.11.06
